S,A_x,xmax_over_xc,crosses_threshold
0.3542857142857143,0.8142857142857143,0.5666254775954793,False
0.3585714285714286,0.8142857142857143,0.5638709765503038,False
0.3628571428571429,0.8142857142857143,0.5611511962351042,False
0.36714285714285716,0.8142857142857143,0.5584684693014627,False
0.37142857142857144,0.8142857142857143,0.5558065993674672,False
0.3757142857142857,0.8142857142857143,0.5531654768215946,False
0.38,0.8142857142857143,0.5505450296252963,False
0.08,0.8271428571428572,0.8459069623463439,False
0.08428571428571428,0.8271428571428572,0.8395892631821766,False
0.08857142857142858,0.8271428571428572,0.8333207357076893,False
0.09285714285714286,0.8271428571428572,0.8272223010186904,False
0.09714285714285714,0.8271428571428572,0.8211707718371907,False
0.10142857142857142,0.8271428571428572,0.8152247446930119,False
0.10571428571428572,0.8271428571428572,0.809381841422138,False
0.11,0.8271428571428572,0.8035859878938446,False
0.1142857142857143,0.8271428571428572,0.797933928942026,False
0.11857142857142858,0.8271428571428572,0.7923360543792708,False
0.12285714285714286,0.8271428571428572,0.7868090783865949,False
0.12714285714285714,0.8271428571428572,0.7814007505501197,False
0.13142857142857145,0.8271428571428572,0.776036942240019,False
0.13571428571428573,0.8271428571428572,0.7707636991718427,False
0.14,0.8271428571428572,0.7655794420925398,False
0.1442857142857143,0.8271428571428572,0.7604386313021535,False
0.14857142857142858,0.8271428571428572,0.7553973136065815,False
0.15285714285714286,0.8271428571428572,0.7504264455366103,False
0.15714285714285714,0.8271428571428572,0.7454976943190332,False
0.16142857142857142,0.8271428571428572,0.7406686052169179,False
0.1657142857142857,0.8271428571428572,0.735900637331953,False
0.17,0.8271428571428572,0.73117329415893,False
0.1742857142857143,0.8271428571428572,0.7265386514356595,False
0.17857142857142858,0.8271428571428572,0.7219634119239612,False
0.18285714285714288,0.8271428571428572,0.7174272102831029,False
0.18714285714285717,0.8271428571428572,0.7129709613913711,False
0.19142857142857145,0.8271428571428572,0.7085786728406042,False
0.19571428571428573,0.8271428571428572,0.7042237899223143,False
0.2,0.8271428571428572,0.699931440824066,False
0.2042857142857143,0.8271428571428572,0.6957127648565831,False
0.20857142857142857,0.8271428571428572,0.6915298524154224,False
0.21285714285714286,0.8271428571428572,0.6873883110195063,False
0.21714285714285714,0.8271428571428572,0.6833343700686585,False
0.22142857142857142,0.8271428571428572,0.679314566022134,False
0.2257142857142857,0.8271428571428572,0.675329005921074,False
0.22999999999999998,0.8271428571428572,0.6714143833993007,False
0.23428571428571432,0.8271428571428572,0.6675493102492064,False
0.2385714285714286,0.8271428571428572,0.6637168470720913,False
0.24285714285714288,0.8271428571428572,0.6599257780073525,False
0.24714285714285716,0.8271428571428572,0.6562075324147029,False
0.25142857142857145,0.8271428571428572,0.6525203176250548,False
0.2557142857142857,0.8271428571428572,0.6488641405158712,False
0.26,0.8271428571428572,0.6452646042009967,False
0.2642857142857143,0.8271428571428572,0.641715253345298,False
0.26857142857142857,0.8271428571428572,0.6381954019116675,False
0.27285714285714285,0.8271428571428572,0.6347050146296208,False
0.27714285714285714,0.8271428571428572,0.6312792522113685,False
0.2814285714285714,0.8271428571428572,0.627888853142748,False
0.28571428571428575,0.8271428571428572,0.6245264375710643,False
0.29000000000000004,0.8271428571428572,0.6211919408414539,False
0.2942857142857143,0.8271428571428572,0.6179241377574559,False
0.2985714285714286,0.8271428571428572,0.614683312431058,False
0.3028571428571429,0.8271428571428572,0.6114689926630454,False
0.30714285714285716,0.8271428571428572,0.6082823742471432,False
0.31142857142857144,0.8271428571428572,0.6051571494261703,False
0.3157142857142857,0.8271428571428572,0.6020570911478269,False
0.32,0.8271428571428572,0.5989821128973364,False
0.3242857142857143,0.8271428571428572,0.5959321169799597,False
0.32857142857142857,0.8271428571428572,0.5929394420413437,False
0.3328571428571429,0.8271428571428572,0.5899719057698644,False
0.3371428571428572,0.8271428571428572,0.5870280851238282,False
0.34142857142857147,0.8271428571428572,0.5841078744527736,False
0.34571428571428575,0.8271428571428572,0.5812352134982995,False
0.35000000000000003,0.8271428571428572,0.5783924960427128,False
0.3542857142857143,0.8271428571428572,0.5755721956627765,False
0.3585714285714286,0.8271428571428572,0.5727742024958353,False
0.3628571428571429,0.8271428571428572,0.5700114782809221,False
0.36714285714285716,0.8271428571428572,0.5672863925009596,False
0.37142857142857144,0.8271428571428572,0.5645824930416898,False
0.3757142857142857,0.8271428571428572,0.5618996685608834,False
0.38,0.8271428571428572,0.559237845882538,False
0.08,0.84,0.8590557752325566,False
0.08428571428571428,0.84,0.8526398734907075,False
0.08857142857142858,0.84,0.8462739077653215,False
